freq (GHz),S11_real,S11_imag,S21_real,S21_imag,S12_real,S12_imag,S22_real,S22_imag
5000000000.0,-0.000127121949551,-0.0165168238948,0.996506860173,-0.0675270498861,0.996506860173,-0.0675270498861,-0.00012712194955,-0.0165168238948
5100000000.0,-0.000171849127716,-0.0168454239767,0.996407052276,-0.0688755551737,0.996407052276,-0.0688755551737,-0.000171849127716,-0.0168454239767
5200000000.0,-0.00021746747204,-0.0171739163572,0.996305310469,-0.0702239337003,0.996305310469,-0.0702239337003,-0.00021746747204,-0.0171739163572
5300000000.0,-0.00026397653255,-0.0175022987015,0.996201634693,-0.0715721826405,0.996201634693,-0.0715721826405,-0.000263976532551,-0.0175022987015
5400000000.0,-0.000311375865786,-0.0178305686719,0.996096024909,-0.0729202991639,0.996096024909,-0.0729202991639,-0.000311375865786,-0.0178305686719
5500000000.0,-0.000359665033854,-0.0181587239282,0.995988481094,-0.0742682804346,0.995988481094,-0.0742682804346,-0.000359665033854,-0.0181587239282
5600000000.0,-0.000408843603587,-0.0184867621273,0.995879003241,-0.0756161236116,0.995879003241,-0.0756161236116,-0.000408843603587,-0.0184867621273
5700000000.0,-0.000458911145755,-0.0188146809236,0.995767591359,-0.0769638258494,0.995767591359,-0.0769638258494,-0.000458911145755,-0.0188146809236
5800000000.0,-0.000509867234337,-0.0191424779691,0.995654245473,-0.0783113842972,0.995654245473,-0.0783113842972,-0.000509867234337,-0.0191424779691
5900000000.0,-0.000561711445871,-0.0194701509131,0.99553896562,-0.0796587960999,0.99553896562,-0.0796587960999,-0.000561711445871,-0.0194701509131
6000000000.0,-0.000614443358829,-0.0197976974026,0.995421751854,-0.0810060583979,0.995421751854,-0.0810060583979,-0.000614443358829,-0.0197976974026
6100000000.0,-0.000668062553057,-0.0201251150823,0.995302604239,-0.0823531683272,0.995302604239,-0.0823531683272,-0.000668062553057,-0.0201251150823
6200000000.0,-0.000722568609252,-0.0204524015948,0.995181522853,-0.0837001230193,0.995181522853,-0.0837001230193,-0.000722568609252,-0.0204524015948
6300000000.0,-0.000777961108473,-0.0207795545803,0.995058507787,-0.0850469196019,0.995058507787,-0.0850469196019,-0.000777961108473,-0.0207795545803
6400000000.0,-0.000834239631698,-0.0211065716769,0.994933559144,-0.0863935551985,0.994933559144,-0.0863935551985,-0.000834239631698,-0.0211065716769
